OTU_ID,SuperKingdom,Phylum,Class,Order,Family,Genus,Species
OTU768,Eukaryota,Streptophyta,Bryopsida,Hypnales,,,
OTU769,Eukaryota,,,,,,
OTU77,Eukaryota,,,,,,
OTU770,Eukaryota,,,,,,
OTU771,Eukaryota,,,,,,
OTU772,Eukaryota,,,,,,
OTU773,Eukaryota,,,,,,
OTU774,Eukaryota,,,,,,
OTU775,Eukaryota,Arthropoda,,,,,
OTU776,Eukaryota,Arthropoda,Insecta,,,,
OTU777,Eukaryota,,,,,,
OTU778,Eukaryota,,,,,,
OTU779,Eukaryota,,Phaeophyceae,Ectocarpales,Chordariaceae,Leathesia,
OTU78,Eukaryota,,,,,,
OTU780,Eukaryota,,,,,,
OTU781,Eukaryota,,,,,,
OTU782,Eukaryota,Arthropoda,,,,,
OTU783,Eukaryota,,,,,,
OTU784,Eukaryota,Arthropoda,Insecta,,,,
OTU785,Eukaryota,,,,,,
OTU786,Eukaryota,,,,,,
OTU787,Eukaryota,,,,,,
OTU788,Eukaryota,,,,,,
OTU789,Eukaryota,,,,,,
OTU79,Eukaryota,,,,,,
OTU790,Eukaryota,,,,,,
OTU791,Eukaryota,,,,,,
OTU792,Eukaryota,,,,,,
OTU793,Eukaryota,,,,,,
OTU794,Eukaryota,,,,,,
OTU795,Eukaryota,,,,,,
OTU796,Eukaryota,,,,,,
OTU797,Eukaryota,,,,,,
OTU798,Eukaryota,,,,,,
OTU799,Eukaryota,,,,,,
OTU8,Eukaryota,Oomycota,,,,,
OTU80,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,Saprolegnia,
OTU800,Eukaryota,,,,,,
OTU801,Eukaryota,,,,,,
OTU802,Eukaryota,Arthropoda,Malacostraca,Decapoda,,,
OTU803,Eukaryota,,,,,,
OTU804,Eukaryota,,,,,,
OTU805,Eukaryota,,,,,,
OTU806,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira profunda
OTU807,Eukaryota,,,,,,
OTU808,Eukaryota,,,,,,
OTU809,Eukaryota,,,,,,
OTU81,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU810,Eukaryota,,,,,,
OTU811,Eukaryota,Arthropoda,Arachnida,Sarcoptiformes,Pyroglyphidae,Dermatophagoides,Dermatophagoides pteronyssinus
OTU812,Eukaryota,,,,,,
OTU813,Eukaryota,,,,,,
OTU814,Eukaryota,,,,,,
OTU815,Eukaryota,,,,,,
OTU816,Eukaryota,,,,,,
OTU817,Eukaryota,,,,,,
OTU818,Eukaryota,,,,,,
OTU819,Eukaryota,,,,,,
OTU82,Eukaryota,,,,,,
OTU820,Eukaryota,Chlorophyta,Mamiellophyceae,Monomastigales,Monomastigaceae,Monomastix,Monomastix minuta
OTU821,Eukaryota,,,,,,
OTU822,Eukaryota,,,,,,
OTU823,Eukaryota,Oomycota,,Pythiales,Pythiaceae,,
OTU824,Eukaryota,,,,,,
OTU825,Eukaryota,,,,,,
OTU826,Eukaryota,,,,,,
OTU827,Eukaryota,,,,,,
OTU828,Eukaryota,,,,,,
OTU829,Eukaryota,,,,,,
OTU83,Eukaryota,,,,,,
OTU830,Eukaryota,,,,,,
OTU831,Eukaryota,,,,,,
OTU832,Eukaryota,,,,,,
OTU833,Eukaryota,,,,,,
OTU834,Eukaryota,,,,,,
OTU835,Eukaryota,,,,,,
OTU836,Eukaryota,,,,,,
OTU837,Eukaryota,,,,,,
OTU838,Eukaryota,,,,,,
OTU839,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,,
OTU84,Eukaryota,,,,,,
OTU840,Eukaryota,,,,,,
OTU841,Eukaryota,Arthropoda,Insecta,Diptera,,,
OTU842,Eukaryota,,,,,,
OTU843,Eukaryota,,,,,,
OTU844,Eukaryota,,,,,,
OTU845,Eukaryota,,,,,,
OTU846,Eukaryota,,,,,,
OTU847,Eukaryota,,,,,,
OTU848,Eukaryota,,,,,,
OTU849,Eukaryota,,,,,,
OTU85,Eukaryota,,,,,,
OTU850,Eukaryota,,,,,,
OTU851,Eukaryota,,,,,,
OTU852,Eukaryota,,Phaeophyceae,,,,
OTU853,Eukaryota,,,,,,
OTU854,Eukaryota,,,,,,
OTU855,Eukaryota,,,,,,
OTU856,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU857,Eukaryota,,,,,,
OTU858,Eukaryota,,,,,,
OTU859,Eukaryota,,,,,,
OTU86,Eukaryota,,,,,,
OTU860,Eukaryota,,,,,,
OTU861,Eukaryota,,,,,,
OTU862,Eukaryota,,,,,,
OTU863,Eukaryota,,,,,,
OTU864,Eukaryota,,,,,,
OTU865,Eukaryota,,,,,,
OTU866,Eukaryota,,,,,,
OTU867,Eukaryota,,,,,,
OTU868,Eukaryota,,,,,,
OTU869,Eukaryota,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,
OTU87,Eukaryota,,,,,,
OTU870,Eukaryota,,,,,,
OTU871,Eukaryota,,,,,,
OTU872,Eukaryota,,,,,,
OTU873,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU874,Eukaryota,,,,,,
OTU875,Eukaryota,,,,,,
OTU876,Eukaryota,Arthropoda,Hexanauplia,Siphonostomatoida,Caligidae,Caligus,
OTU877,Eukaryota,,,,,,
OTU878,Eukaryota,,,,,,
OTU879,Eukaryota,,,,,,
OTU88,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU880,Eukaryota,,,,,,
OTU881,Eukaryota,,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos_marina
OTU882,Eukaryota,,,,,,
OTU883,Eukaryota,,,,,,
OTU884,Eukaryota,,,,,,
OTU885,Eukaryota,,,,,,
OTU886,Eukaryota,,,,,,
OTU887,Eukaryota,,,,,,
OTU888,Eukaryota,,,,,,
OTU889,Eukaryota,,,,,,
OTU89,Eukaryota,,,,,,
OTU890,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,,
OTU891,Eukaryota,,,,,,
OTU892,Eukaryota,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,Brachionus calyciflorus
OTU893,Eukaryota,,,,,,
OTU894,Eukaryota,,,,,,
OTU895,Eukaryota,,,,,,
OTU896,Eukaryota,,,,,,
OTU897,Eukaryota,,,,,,
OTU898,Eukaryota,,,,,,
OTU899,Eukaryota,Rhodophyta,,,,,
OTU9,Eukaryota,,,,,,
OTU90,Eukaryota,,,,,,
OTU900,Eukaryota,,,,,,
OTU901,Eukaryota,,,,,,
OTU902,Eukaryota,,,,,,
OTU903,Eukaryota,,,,,,
OTU904,Eukaryota,,,,,,
OTU905,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU906,Eukaryota,,,,,,
OTU907,Eukaryota,,,,,,
OTU908,Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,
OTU909,Eukaryota,,,,,,
OTU91,Eukaryota,,,,,,
OTU910,Eukaryota,,,,,,
OTU911,Eukaryota,,,,,,
OTU912,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU913,Eukaryota,,,,,,
OTU914,Eukaryota,,,,,,
OTU915,Eukaryota,Mollusca,Gastropoda,Neogastropoda,,,
OTU916,Eukaryota,,,,,,
OTU917,Eukaryota,,,,,,
OTU918,Eukaryota,,,,,,
OTU919,Eukaryota,,,,,,
OTU92,Eukaryota,,,,,,
OTU920,Eukaryota,,,,,,
OTU921,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,,
OTU922,Eukaryota,,,,,,
OTU923,Eukaryota,Arthropoda,,,,,
OTU924,Eukaryota,Oomycota,,Myzocytiopsidales,Myzocytiopsidaceae,Chlamydomyzium,Chlamydomyzium_anomalum
OTU925,Eukaryota,,,,,,
OTU926,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU927,Eukaryota,,,,,,
OTU928,Eukaryota,,,,,,
OTU929,Eukaryota,,,,,,
OTU93,Eukaryota,Oomycota,,,,,
OTU930,Eukaryota,,,,,,
OTU931,Eukaryota,,,,,,
OTU932,Eukaryota,,,,,,
OTU933,Eukaryota,,,,,,
OTU934,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Sarconema,Sarconema scinaioides
OTU935,Eukaryota,,,,,,
OTU936,Eukaryota,Arthropoda,,,,,
OTU937,Eukaryota,,,,,,
OTU938,Eukaryota,,,,,,
OTU939,Eukaryota,,,,,,
OTU94,Eukaryota,,,,,,
OTU940,Eukaryota,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Rhodeus,Rhodeus lighti
OTU941,Eukaryota,,,,,,
OTU942,Eukaryota,,,,,,
OTU943,Eukaryota,,,,,,
OTU944,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU945,Eukaryota,,,,,,
OTU946,Eukaryota,,,,,,
OTU947,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Constantinea,Constantinea rosamarina
OTU948,Eukaryota,,,,,,
OTU949,Eukaryota,,,,,,
OTU95,Eukaryota,,,,,,
OTU950,Eukaryota,,,,,,
OTU951,Eukaryota,Arthropoda,Insecta,Hemiptera,,,
OTU952,Eukaryota,,,,,,
OTU953,Eukaryota,,,,,,
OTU954,Eukaryota,,,,,,
OTU955,Eukaryota,,,,,,
OTU956,Eukaryota,,Xanthophyceae,Mischococcales,Mischococcaceae,Mischococcus,Mischococcus_sphaerocephalus
OTU957,Eukaryota,,,,,,
OTU958,Eukaryota,,,,,,
OTU959,Eukaryota,,,,,,
OTU96,Eukaryota,,,,,,
OTU960,Eukaryota,,,,,,
OTU961,Eukaryota,Oomycota,,,,,
OTU962,Eukaryota,,,,,,
OTU963,Eukaryota,,,,,,
OTU964,Eukaryota,,,,,,
OTU965,Eukaryota,,,,,,
OTU966,Eukaryota,,,,,,
OTU967,Eukaryota,,,,,,
OTU968,Eukaryota,,,,,,
OTU969,Eukaryota,,,,,,
OTU97,Eukaryota,,,,,,
OTU970,Eukaryota,,,,,,
OTU971,Eukaryota,,,,,,
OTU972,Eukaryota,,,,,,
OTU973,Eukaryota,,,,,,
OTU974,Eukaryota,,,,,,
OTU975,Eukaryota,,,,,,
OTU976,Eukaryota,,,,,,
OTU977,Eukaryota,,,,,,
OTU978,Eukaryota,,,,,,
OTU979,Eukaryota,,,,,,
OTU98,Eukaryota,,,,,,
OTU980,Eukaryota,,,,,,
OTU981,Eukaryota,,,,,,
OTU982,Eukaryota,,,,,,
OTU983,Eukaryota,,,,,,
OTU984,Eukaryota,,,,,,
OTU985,Eukaryota,,,,,,
OTU986,Eukaryota,,,,,,
OTU987,Eukaryota,,,,,,
OTU988,Eukaryota,,,,,,
OTU989,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,Moina macrocopa
OTU99,Eukaryota,,,,,,
OTU990,Eukaryota,Evosea,Eumycetozoa,Physariida,Physaraceae,Physarum,Physarum polycephalum
OTU991,Eukaryota,,,,,,
OTU992,Eukaryota,,,,,,
OTU993,Eukaryota,Oomycota,,Pythiales,Pythiaceae,Elongisporangium,
OTU994,Eukaryota,,,,,,
OTU995,Eukaryota,,,,,,
OTU996,Eukaryota,Discosea,Flabellinia,,Vannellidae,Clydonella,Clydonella_sawyeri
OTU997,Eukaryota,,,,,,
OTU998,Eukaryota,,,,,,
OTU999,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,,
